question,choices,answer
Thaw frosted windows.,"['blast windows with hair dryer', 'blast windows with portable fan']",A
How to make Red Currant Syrup at home.,"['boil 2 cups  red currants  fresh or canned with 1/2 cup water and  3/4 cup sugar for 30 min stirring to keep from scorching over med heat on the stove top', 'freeze 2 cups  red currants  fresh or canned with 1/2 cup water and  3/4 cup sugar for 30 min stirring to keep from scorching over med heat on the stove top']",A
"To coat rice krispie treats in chocolate, you can","['use a toe to apply the chocolate to the treats', 'use a finger to apply the chocolate to the treats']",B
How can I clean the inside of a drinking straw?,"['use a wet toothpick with soap on it', 'use a wet pipe cleaner with soap on it']",B
Store fluorescent light tubes.,"['keep in long cardboard tubes seal one end with newspaper', 'keep in long cardboard tubes seal one end with duct tape']",B
eye glasses,"['can correct behavioral problems ', 'can correct vision ']",B
how to make rutabega-brown butter mashed potatoes,"['make classic mash; replace half of the ground sirloin with 1 pound rutabaga brown 4 tablespoons butter with 3 tablespoons chopped parsley and a pinch of nutmeg; drizzle over mash', 'make classic mash; replace half of the potatoes with 1 pound rutabaga brown 4 tablespoons butter with 3 tablespoons chopped parsley and a pinch of nutmeg; drizzle over mash']",B
how to flush the toilet when the water is off,"['take a bottle of pop and shake until foamy spray until the bowl is coated', 'use several buckets of water']",B
fingers,"['can be wrapped in tin foil ', 'can be wrapped in sticks ']",A
"To save money with each toilet flush,","['place a brick inside the toilet tank', 'place a pile of tissue inside of your toilet']",A
Drawing outline,"['use a pattern and draw an outline with a pencil onto your board blank', 'use a pattern and draw an outline with a paint brush onto your board blank']",A
rolled up paper,"['hitting   a fly easily', 'hitting   baseball easily']",A
"Easiest way to make round eggs, for sandwiches.","['blend a bunch of eggs and pour onto the griddle once done take a cookie cutter in a square shape and cut out', 'use canning jar rings as molds']",B
How to rinse off a pork cure?,"['put the dish under a running cold tap and with your hands ensure that no salt trace remains it is recommended to even soak the bacon first for an hour in cold water then rinse place the pork in a baking dish a refridgerate overnight', 'put the dish under a running cold tap and with your hands ensure that no salt trace remains it is recommended to even soak the bacon first for an hour in cold water then rinse place the pork in a baking dish a on the counter overnight']",A
Defrosting Chicken Breasts in the Refrigerator,"['put the dish of chicken breasts onto the bottom shelf of your refrigerator and leave them to thaw for a full day', 'put the dish of chicken breasts onto the bottom shelf of your refrigerator and leave them to thaw for a full week']",A
How to clean a coffee maker.,"['fill water reservoir with half water and half white vinegar and turn on next repeat with only water and then wash carafe and basket with hot soapy water', 'fill water reservoir with half water and half white vinegar and turn on next repeat with only water and then wash carafe and basket with hot soapy vinegar water']",A
how to remember the way you came on a hike,"['mark trees with biodegradable trail marking tape', 'mark raccoons with biogradable trail marking tape']",A
Keep head bands organized.,"['wrap head bands around pool noodle', 'hand head bands around pool noodle']",A
One wants to make a new bag.,"['one should use an old hoodie', 'one should use a new hoodie']",A
How to check level with containers on wood plank.,"['using a level place it on the corner of the plank with the containers a few inches apart if it is showing it is leveled then leave if it is not then adjust plank', 'using a level place it on the middle of the plank with the containers a few inches apart if it is showing it is leveled then leave if it is not then adjust plank']",B
how do you create an instructable?,"['give  a general idea of how to do things', 'give step by steps instructions on how to do things']",B
How can you be a hundred percent sure you won't forget an item in the morning if you are in a rush?,"[""place the item/s in one of the shoes you are wearing the next morning you'll have to see the item when putting your shoes on"", ""place the item/s in one of the shoes you are wearing the next month you'll have to see the item when putting your shoes on""]",A
How do I boil my eggs and prep for egg salad?,"['first put eggs and water in a pot and bring water to a boil after it comes to a boil let it boil for 2-3 min remove the pot from heat and let the eggs sit in pot for 12-13 min now pour out hot water and rinse with warm water and let sit this will stop the cooking process let the eggs sit in warm water for 10 minutes now you are ready to crack and enjoy!', 'first put eggs and water in a pot and bring water to a boil after it comes to a boil let it boil for 2-3 min remove the pot from heat and let the eggs sit in pot for 12-13 min now pour out hot water and rinse with cold water and add ice this will stop the cooking process let the eggs sit in icy water for 10 minutes now you are ready to crack and enjoy!']",B
